scenario,day,infectious,region,combo
C · air closed (air-only model),141,0.0009461832252508184,europe,air
C · air closed (air-only model),142,0.000823179405968212,europe,air
C · air closed (air-only model),143,0.0007161660831923445,europe,air
C · air closed (air-only model),144,0.0006230644923773396,europe,air
C · air closed (air-only model),145,0.0005420661083682855,europe,air
C · air closed (air-only model),146,0.0004715975142804084,europe,air
C · air closed (air-only model),147,0.0004102898374239553,europe,air
C · air closed (air-only model),148,0.00035695215855884114,europe,air
C · air closed (air-only model),149,0.00031054837794619177,europe,air
C · air closed (air-only model),150,0.00027017708881318687,europe,air
C · air closed (air-only model),151,0.00023505406726747257,europe,air
C · air closed (air-only model),152,0.00020449703852270113,europe,air
C · air closed (air-only model),153,0.00017791242351474998,europe,air
C · air closed (air-only model),154,0.00015478380845783247,europe,air
C · air closed (air-only model),155,0.00013466191335831425,europe,air
C · air closed (air-only model),156,0.0001171558646217334,europe,air
C · air closed (air-only model),157,0.00010192560222090805,europe,air
C · air closed (air-only model),158,8.867527393219e-05,europe,air
C · air closed (air-only model),159,7.714748832100531e-05,europe,air
C · air closed (air-only model),160,6.711831483927462e-05,europe,air
C · air closed (air-only model),161,5.839293391016892e-05,europe,air
C · air closed (air-only model),162,5.080185250184696e-05,europe,air
C · air closed (air-only model),163,4.419761167660685e-05,europe,air
C · air closed (air-only model),164,3.845192215864796e-05,europe,air
C · air closed (air-only model),165,3.345317227802372e-05,europe,air
C · air closed (air-only model),166,2.9104259881880638e-05,europe,air
C · air closed (air-only model),167,2.5320706097236156e-05,europe,air
C · air closed (air-only model),168,2.2029014304595457e-05,europe,air
C · air closed (air-only model),169,1.9165242444998048e-05,europe,air
C · air closed (air-only model),170,1.66737609271483e-05,europe,air
C · air closed (air-only model),171,1.4506172006619022e-05,europe,air
C · air closed (air-only model),172,1.262036964575855e-05,europe,air
C · air closed (air-only model),173,1.0979721591809938e-05,europe,air
C · air closed (air-only model),174,9.552357784874647e-06,europe,air
C · air closed (air-only model),175,8.310551272840943e-06,europe,air
C · air closed (air-only model),176,7.2301796073716205e-06,europe,air
C · air closed (air-only model),177,6.29025625841331e-06,europe,air
C · air closed (air-only model),178,5.47252294481958e-06,europe,air
C · air closed (air-only model),179,4.761094961993034e-06,europe,air
C · air closed (air-only model),180,4.142152616933939e-06,europe,air
C · air closed (air-only model),181,3.603672776732527e-06,europe,air
C · air closed (air-only model),182,3.1351953157572984e-06,europe,air
C · air closed (air-only model),183,2.7276199247088495e-06,europe,air
C · air closed (air-only model),184,2.373029334496699e-06,europe,air
C · air closed (air-only model),185,2.064535521012128e-06,europe,air
C · air closed (air-only model),186,1.7961459032805515e-06,europe,air
C · air closed (air-only model),187,1.5626469358540798e-06,europe,air
C · air closed (air-only model),188,1.3595028341930494e-06,europe,air
C · air closed (air-only model),189,1.182767465747953e-06,europe,air
C · air closed (air-only model),190,1.0290076952007192e-06,europe,air
C · air closed (air-only model),191,8.952366948246257e-07,europe,air
C · air closed (air-only model),192,7.788559244974244e-07,europe,air
C · air closed (air-only model),193,6.776046543127592e-07,europe,air
C · air closed (air-only model),194,5.895160492521005e-07,europe,air
C · air closed (air-only model),195,5.128789628493275e-07,europe,air
C · air closed (air-only model),196,4.462046976789149e-07,europe,air
C · air closed (air-only model),197,3.88198086980656e-07,europe,air
C · air closed (air-only model),198,3.377323356731707e-07,europe,air
C · air closed (air-only model),199,2.938271320356585e-07,europe,air
C · air closed (air-only model),200,2.556296048710229e-07,europe,air
C · air closed (air-only model),201,2.223977562377899e-07,europe,air
C · air closed (air-only model),202,1.934860479268772e-07,europe,air
C · air closed (air-only model),203,1.6833286169638316e-07,europe,air
C · air closed (air-only model),204,1.4644958967585334e-07,europe,air
C · air closed (air-only model),205,1.274111430179924e-07,europe,air
C · air closed (air-only model),206,1.108476944256534e-07,europe,air
C · air closed (air-only model),207,9.643749415031845e-08,europe,air
C · air closed (air-only model),208,8.390061991077705e-08,europe,air
C · air closed (air-only model),209,7.299353932237604e-08,europe,air
D1 · top-10 airports by degree closed,0,6991.474623396705,europe,air
D1 · top-10 airports by degree closed,1,19238.64394716869,europe,air
D1 · top-10 airports by degree closed,2,50590.51082706842,europe,air
D1 · top-10 airports by degree closed,3,117197.9293489949,europe,air
D1 · top-10 airports by degree closed,4,185573.90833293193,europe,air
D1 · top-10 airports by degree closed,5,163443.3445461232,europe,air
D1 · top-10 airports by degree closed,6,146839.6275849354,europe,air
D1 · top-10 airports by degree closed,7,139856.19896795787,europe,air
D1 · top-10 airports by degree closed,8,154703.53968581225,europe,air
D1 · top-10 airports by degree closed,9,225672.71346708992,europe,air
D1 · top-10 airports by degree closed,10,444011.8430485635,europe,air
D1 · top-10 airports by degree closed,11,1025155.4616009654,europe,air
D1 · top-10 airports by degree closed,12,2315829.016233851,europe,air
D1 · top-10 airports by degree closed,13,4111150.1804144485,europe,air
D1 · top-10 airports by degree closed,14,7078512.135325105,europe,air
D1 · top-10 airports by degree closed,15,14161829.166500812,europe,air
D1 · top-10 airports by degree closed,16,26593039.50639382,europe,air
D1 · top-10 airports by degree closed,17,39596444.39152901,europe,air
D1 · top-10 airports by degree closed,18,49727067.03849263,europe,air
D1 · top-10 airports by degree closed,19,63887042.533538416,europe,air
D1 · top-10 airports by degree closed,20,80627923.7151747,europe,air
D1 · top-10 airports by degree closed,21,88789342.24993944,europe,air
D1 · top-10 airports by degree closed,22,91562702.03859153,europe,air
D1 · top-10 airports by degree closed,23,89315813.85527033,europe,air
D1 · top-10 airports by degree closed,24,83036690.63229838,europe,air
D1 · top-10 airports by degree closed,25,76207320.60638623,europe,air
D1 · top-10 airports by degree closed,26,68040584.08919558,europe,air
D1 · top-10 airports by degree closed,27,59420702.715003714,europe,air
D1 · top-10 airports by degree closed,28,51805056.045264356,europe,air
D1 · top-10 airports by degree closed,29,45233341.568245284,europe,air
D1 · top-10 airports by degree closed,30,39514176.340739965,europe,air
D1 · top-10 airports by degree closed,31,34378786.096257135,europe,air
D1 · top-10 airports by degree closed,32,29910059.025820293,europe,air
D1 · top-10 airports by degree closed,33,26023014.71479929,europe,air
D1 · top-10 airports by degree closed,34,22643052.56378623,europe,air
D1 · top-10 airports by degree closed,35,19705401.296210703,europe,air
D1 · top-10 airports by degree closed,36,17150535.9966801,europe,air
D1 · top-10 airports by degree closed,37,14927127.885076689,europe,air
D1 · top-10 airports by degree closed,38,12986653.354638014,europe,air
D1 · top-10 airports by degree closed,39,11298438.017367119,europe,air
D1 · top-10 airports by degree closed,40,9829688.306502536,europe,air
D1 · top-10 airports by degree closed,41,8551873.72947704,europe,air
D1 · top-10 airports by degree closed,42,7440172.745205773,europe,air
D1 · top-10 airports by degree closed,43,6472990.615863322,europe,air
D1 · top-10 airports by degree closed,44,5631539.92641451,europe,air
D1 · top-10 airports by degree closed,45,4899475.633604916,europe,air
D1 · top-10 airports by degree closed,46,4262577.557547432,europe,air
D1 · top-10 airports by degree closed,47,3708474.148950516,europe,air
D1 · top-10 airports by degree closed,48,3226402.166376946,europe,air
D1 · top-10 airports by degree closed,49,2806997.5953361173,europe,air
D1 · top-10 airports by degree closed,50,2442113.747834529,europe,air
D1 · top-10 airports by degree closed,51,2124663.0089676464,europe,air
D1 · top-10 airports by degree closed,52,1848479.1564690112,europe,air
D1 · top-10 airports by degree closed,53,1608197.5787556889,europe,air
D1 · top-10 airports by degree closed,54,1399151.0646831454,europe,air
D1 · top-10 airports by degree closed,55,1217279.1407000315,europe,air
D1 · top-10 airports by degree closed,56,1059049.194249434,europe,air
D1 · top-10 airports by degree closed,57,921387.8512095336,europe,air
D1 · top-10 airports by degree closed,58,801621.2743505193,europe,air
D1 · top-10 airports by degree closed,59,697423.2230750995,europe,air
D1 · top-10 airports by degree closed,60,606769.8654732096,europe,air
D1 · top-10 airports by degree closed,61,527900.4648859596,europe,air
D1 · top-10 airports by degree closed,62,459283.1772873741,europe,air
D1 · top-10 airports by degree closed,63,399585.29507158266,europe,air
D1 · top-10 airports by degree closed,64,347647.3592062621,europe,air
D1 · top-10 airports by degree closed,65,302460.63685802696,europe,air
D1 · top-10 airports by degree closed,66,263147.5269717522,europe,air
D1 · top-10 airports by degree closed,67,228944.51316333783,europe,air
D1 · top-10 airports by degree closed,68,199187.33276901828,europe,air
D1 · top-10 airports by degree closed,69,173298.07394512172,europe,air
D1 · top-10 airports by degree closed,70,150773.9501664572,europe,air
D1 · top-10 airports by degree closed,71,131177.5340567476,europe,air
D1 · top-10 airports by degree closed,72,114128.26083370399,europe,air
D1 · top-10 airports by degree closed,73,99295.03631511307,europe,air
D1 · top-10 airports by degree closed,74,86389.80588977951,europe,air
D1 · top-10 airports by degree closed,75,75161.95952513341,europe,air
D1 · top-10 airports by degree closed,76,65393.464124416365,europe,air
D1 · top-10 airports by degree closed,77,56894.62867607739,europe,air
D1 · top-10 airports by degree closed,78,49500.41993082962,europe,air
D1 · top-10 airports by degree closed,79,43067.257036528594,europe,air
D1 · top-10 airports by degree closed,80,37470.22286539445,europe,air
D1 · top-10 airports by degree closed,81,32600.6378628568,europe,air
D1 · top-10 airports by degree closed,82,28363.94928970475,europe,air
D1 · top-10 airports by degree closed,83,24677.894856084295,europe,air
D1 · top-10 airports by degree closed,84,21470.905076224237,europe,air
D1 · top-10 airports by degree closed,85,18680.713310140607,europe,air
D1 · top-10 airports by degree closed,86,16253.146493057753,europe,air
D1 · top-10 airports by degree closed,87,14141.073063268599,europe,air
D1 · top-10 airports by degree closed,88,12303.48765282554,europe,air
D1 · top-10 airports by degree closed,89,10704.714762130443,europe,air
D1 · top-10 airports by degree closed,90,9313.715950788308,europe,air
D1 · top-10 airports by degree closed,91,8103.487087906049,europe,air
D1 · top-10 airports by degree closed,92,7050.533954419516,europe,air
D1 · top-10 airports by degree closed,93,6134.416012003967,europe,air
D1 · top-10 airports by degree closed,94,5337.349477232892,europe,air
D1 · top-10 airports by degree closed,95,4643.86199162074,europe,air
D1 · top-10 airports by degree closed,96,4040.4921803957322,europe,air
D1 · top-10 airports by degree closed,97,3515.528264769417,europe,air
D1 · top-10 airports by degree closed,98,3058.780651038126,europe,air
D1 · top-10 airports by degree closed,99,2661.384079804726,europe,air
D1 · top-10 airports by degree closed,100,2315.625492767206,europe,air
D1 · top-10 airports by degree closed,101,2014.7942740377453,europe,air
D1 · top-10 airports by degree closed,102,1753.0519575354529,europe,air
D1 · top-10 airports by degree closed,103,1525.3188700802584,europe,air
D1 · top-10 airports by degree closed,104,1327.1755087489216,europe,air
D1 · top-10 airports by degree closed,105,1154.7767372267285,europe,air
D1 · top-10 airports by degree closed,106,1004.7771348590753,europe,air
D1 · top-10 airports by degree closed,107,874.2660487122137,europe,air
D1 · top-10 airports by degree closed,108,760.7110873995109,europe,air
D1 · top-10 airports by degree closed,109,661.9089593792437,europe,air
D1 · top-10 airports by degree closed,110,575.9427010668692,europe,air
D1 · top-10 airports by degree closed,111,501.1444641995761,europe,air
D1 · top-10 airports by degree closed,112,436.06313985415915,europe,air
D1 · top-10 airports by degree closed,113,379.4361904479873,europe,air
D1 · top-10 airports by degree closed,114,330.16514277150105,europe,air
D1 · top-10 airports by degree closed,115,287.294266196572,europe,air
D1 · top-10 airports by degree closed,116,249.99202205910055,europe,air
D1 · top-10 airports by degree closed,117,217.53492402783462,europe,air
D1 · top-10 airports by degree closed,118,189.29349608978043,europe,air
D1 · top-10 airports by degree closed,119,164.7200555150892,europe,air
D1 · top-10 airports by degree closed,120,143.33808360206967,europe,air
D1 · top-10 airports by degree closed,121,124.73297783428131,europe,air
D1 · top-10 airports by degree closed,122,108.54400590530905,europe,air
D1 · top-10 airports by degree closed,123,94.45730540377569,europe,air
D1 · top-10 airports by degree closed,124,82.19979325464983,europe,air
D1 · top-10 airports by degree closed,125,71.53386667727554,europe,air
D1 · top-10 airports by degree closed,126,62.252792788847074,europe,air
D1 · top-10 airports by degree closed,127,54.17669735273992,europe,air
D1 · top-10 airports by degree closed,128,47.14907480385517,europe,air
D1 · top-10 airports by degree closed,129,41.033751803847835,europe,air
D1 · top-10 airports by degree closed,130,35.712245384335155,europe,air
D1 · top-10 airports by degree closed,131,31.081464396913653,europe,air
D1 · top-10 airports by degree closed,132,27.05170965381908,europe,air
D1 · top-10 airports by degree closed,133,23.544933941772335,europe,air
D1 · top-10 airports by degree closed,134,20.49322813656895,europe,air
D1 · top-10 airports by degree closed,135,17.83750403525829,europe,air
D1 · top-10 airports by degree closed,136,15.52634834155294,europe,air
D1 · top-10 airports by degree closed,137,13.515025562562137,europe,air
D1 · top-10 airports by degree closed,138,11.764610465570126,europe,air
D1 · top-10 airports by degree closed,139,10.241233258508961,europe,air
D1 · top-10 airports by degree closed,140,8.915422845838403,europe,air
D1 · top-10 airports by degree closed,141,7.761535415228131,europe,air
D1 · top-10 airports by degree closed,142,6.757257266702052,europe,air
D1 · top-10 airports by degree closed,143,5.88317223690953,europe,air
D1 · top-10 airports by degree closed,144,5.122385324911938,europe,air
D1 · top-10 airports by degree closed,145,4.460195216656649,europe,air
D1 · top-10 airports by degree closed,146,3.8838093543322247,europe,air
D1 · top-10 airports by degree closed,147,3.382096022483001,europe,air
D1 · top-10 airports by degree closed,148,2.945368641138869,europe,air
D1 · top-10 airports by degree closed,149,2.5651980812331976,europe,air
D1 · top-10 airports by degree closed,150,2.234249361372689,europe,air
D1 · top-10 airports by degree closed,151,1.9461395581440004,europe,air
D1 · top-10 airports by degree closed,152,1.695314173778138,europe,air
D1 · top-10 airports by degree closed,153,1.4769395631356161,europe,air
D1 · top-10 airports by degree closed,154,1.2868093335756288,europe,air
D1 · top-10 airports by degree closed,155,1.1212629023796334,europe,air
D1 · top-10 airports by degree closed,156,0.9771146322763581,europe,air
D1 · top-10 airports by degree closed,157,0.8515921708399126,europe,air
D1 · top-10 airports by degree closed,158,0.7422827980888889,europe,air
D1 · top-10 airports by degree closed,159,0.6470867419678775,europe,air
D1 · top-10 airports by degree closed,160,0.5641765565590409,europe,air
D1 · top-10 airports by degree closed,161,0.49196177547371917,europe,air
D1 · top-10 airports by degree closed,162,0.42905815519501417,europe,air
D1 · top-10 airports by degree closed,163,0.37426091216774104,europe,air
D1 · top-10 airports by degree closed,164,0.32652143488984414,europe,air
D1 · top-10 airports by degree closed,165,0.28492701965255324,europe,air
D1 · top-10 airports by degree closed,166,0.24868323721309937,europe,air
D1 · top-10 airports by degree closed,167,0.21709858870159562,europe,air
D1 · top-10 airports by degree closed,168,0.1895711534527555,europe,air
D1 · top-10 airports by degree closed,169,0.16557697007482142,europe,air
D1 · top-10 airports by degree closed,170,0.1446599256718407,europe,air
D1 · top-10 airports by degree closed,171,0.1264229573732839,europe,air
D1 · top-10 airports by degree closed,172,0.11052039576425651,europe,air
D1 · top-10 airports by degree closed,173,0.09665130194378493,europe,air
D1 · top-10 airports by degree closed,174,0.08455366919730431,europe,air
D1 · top-10 airports by degree closed,175,0.07399937702617125,europe,air
D1 · top-10 airports by degree closed,176,0.06478979985685164,europe,air
D1 · top-10 airports by degree closed,177,0.05675198543823201,europe,air
D1 · top-10 airports by degree closed,178,0.049735328973358174,europe,air
D1 · top-10 airports by degree closed,179,0.04360867863592632,europe,air
D1 · top-10 airports by degree closed,180,0.0382578164783277,europe,air
D1 · top-10 airports by degree closed,181,0.03358326600905996,europe,air
D1 · top-10 airports by degree closed,182,0.029498384043888205,europe,air
D1 · top-10 airports by degree closed,183,0.025927699939964167,europe,air
D1 · top-10 airports by degree closed,184,0.02280547011194882,europe,air
D1 · top-10 airports by degree closed,185,0.020074419896915954,europe,air
D1 · top-10 airports by degree closed,186,0.017684648461258834,europe,air
D1 · top-10 airports by degree closed,187,0.015592675598293988,europe,air
D1 · top-10 airports by degree closed,188,0.013760612010936608,europe,air
D1 · top-10 airports by degree closed,189,0.012155437062941721,europe,air
D1 · top-10 airports by degree closed,190,0.01074837006108004,europe,air
D1 · top-10 airports by degree closed,191,0.009514322939545834,europe,air
D1 · top-10 airports by degree closed,192,0.008431423791938886,europe,air
D1 · top-10 airports by degree closed,193,0.007480602065831608,europe,air
D1 · top-10 airports by degree closed,194,0.0066452274267703735,europe,air
D1 · top-10 airports by degree closed,195,0.005910795335663007,europe,air
D1 · top-10 airports by degree closed,196,0.005264653285968158,europe,air
D1 · top-10 airports by degree closed,197,0.004695762432412519,europe,air
D1 · top-10 airports by degree closed,198,0.004194490026332237,europe,air
D1 · top-10 airports by degree closed,199,0.00375242866740356,europe,air
D1 · top-10 airports by degree closed,200,0.0033622388990128334,europe,air
D1 · top-10 airports by degree closed,201,0.003017512124839708,europe,air
D1 · top-10 airports by degree closed,202,0.0027126512161103683,europe,air
D1 · top-10 airports by degree closed,203,0.0024427665200074155,europe,air
D1 · top-10 airports by degree closed,204,0.0022035852765022322,europe,air
D1 · top-10 airports by degree closed,205,0.001991372709149021,europe,air
D1 · top-10 airports by degree closed,206,0.0018028632801460197,europe,air
D1 · top-10 airports by degree closed,207,0.00163520079557828,europe,air
D1 · top-10 airports by degree closed,208,0.0014858862169926516,europe,air
D1 · top-10 airports by degree closed,209,0.0013527321836124756,europe,air
D2 · top-10 airports by betweenness closed,0,6991.474623396705,europe,air
D2 · top-10 airports by betweenness closed,1,19238.64394715441,europe,air
D2 · top-10 airports by betweenness closed,2,50590.47911607904,europe,air
D2 · top-10 airports by betweenness closed,3,117197.2222414216,europe,air
D2 · top-10 airports by betweenness closed,4,185563.49529169552,europe,air
D2 · top-10 airports by betweenness closed,5,163427.56667793595,europe,air
D2 · top-10 airports by betweenness closed,6,146817.71801171012,europe,air
D2 · top-10 airports by betweenness closed,7,139827.781474419,europe,air
D2 · top-10 airports by betweenness closed,8,154670.86456405048,europe,air
D2 · top-10 airports by betweenness closed,9,225662.98366072332,europe,air
D2 · top-10 airports by betweenness closed,10,444282.3735102342,europe,air
D2 · top-10 airports by betweenness closed,11,1027931.1001451719,europe,air
D2 · top-10 airports by betweenness closed,12,2338199.8186344476,europe,air
D2 · top-10 airports by betweenness closed,13,4259025.891629895,europe,air
D2 · top-10 airports by betweenness closed,14,7636466.9414850585,europe,air
D2 · top-10 airports by betweenness closed,15,15727254.674971528,europe,air
D2 · top-10 airports by betweenness closed,16,29687437.812316358,europe,air
D2 · top-10 airports by betweenness closed,17,43520327.67899428,europe,air
D2 · top-10 airports by betweenness closed,18,52603454.43658711,europe,air
D2 · top-10 airports by betweenness closed,19,62631293.749090254,europe,air
D2 · top-10 airports by betweenness closed,20,69057171.71806209,europe,air
D2 · top-10 airports by betweenness closed,21,72700105.17308864,europe,air
D2 · top-10 airports by betweenness closed,22,71421694.35075632,europe,air
D2 · top-10 airports by betweenness closed,23,65854134.79137732,europe,air
D2 · top-10 airports by betweenness closed,24,61143940.750692725,europe,air
D2 · top-10 airports by betweenness closed,25,58930055.51034539,europe,air
D2 · top-10 airports by betweenness closed,26,56107961.00005703,europe,air
D2 · top-10 airports by betweenness closed,27,50411549.608781785,europe,air
D2 · top-10 airports by betweenness closed,28,44051811.09991386,europe,air
D2 · top-10 airports by betweenness closed,29,38585644.03624513,europe,air
D2 · top-10 airports by betweenness closed,30,33923935.83884448,europe,air
D2 · top-10 airports by betweenness closed,31,29891661.154942486,europe,air
D2 · top-10 airports by betweenness closed,32,26036258.582690082,europe,air
D2 · top-10 airports by betweenness closed,33,22722183.501791745,europe,air
D2 · top-10 airports by betweenness closed,34,19909099.361537874,europe,air
D2 · top-10 airports by betweenness closed,35,17425456.191361133,europe,air
D2 · top-10 airports by betweenness closed,36,15181613.74470123,europe,air
D2 · top-10 airports by betweenness closed,37,13243370.86621764,europe,air
D2 · top-10 airports by betweenness closed,38,11549295.596114602,europe,air
D2 · top-10 airports by betweenness closed,39,10059556.030642387,europe,air
D2 · top-10 airports by betweenness closed,40,8754583.659345202,europe,air
D2 · top-10 airports by betweenness closed,41,7623948.123404748,europe,air
D2 · top-10 airports by betweenness closed,42,6653263.786114165,europe,air
D2 · top-10 airports by betweenness closed,43,5843359.139492052,europe,air
D2 · top-10 airports by betweenness closed,44,5221954.728753399,europe,air
D2 · top-10 airports by betweenness closed,45,4825669.985325476,europe,air
D2 · top-10 airports by betweenness closed,46,4490564.424295144,europe,air
D2 · top-10 airports by betweenness closed,47,3961738.0834087143,europe,air
D2 · top-10 airports by betweenness closed,48,3459361.50857184,europe,air
D2 · top-10 airports by betweenness closed,49,3032477.560388539,europe,air
D2 · top-10 airports by betweenness closed,50,2674818.476732198,europe,air
D2 · top-10 airports by betweenness closed,51,2333783.018758193,europe,air
D2 · top-10 airports by betweenness closed,52,2030400.7756536761,europe,air
D2 · top-10 airports by betweenness closed,53,1766457.278715368,europe,air
D2 · top-10 airports by betweenness closed,54,1536825.7014732237,europe,air
D2 · top-10 airports by betweenness closed,55,1337045.5993530646,europe,air
D2 · top-10 airports by betweenness closed,56,1163236.3491518912,europe,air
D2 · top-10 airports by betweenness closed,57,1012021.7910049317,europe,air
D2 · top-10 airports by betweenness closed,58,880464.6560696259,europe,air
D2 · top-10 airports by betweenness closed,59,766009.5145647282,europe,air
D2 · top-10 airports by betweenness closed,60,666433.1387171978,europe,air
D2 · top-10 airports by betweenness closed,61,579801.3176050583,europe,air
D2 · top-10 airports by betweenness closed,62,504431.2855882089,europe,air
D2 · top-10 airports by betweenness closed,63,438859.03478245734,europe,air
D2 · top-10 airports by betweenness closed,64,381810.87676833343,europe,air
D2 · top-10 airports by betweenness closed,65,332178.7011981009,europe,air
D2 · top-10 airports by betweenness closed,66,288998.4507398931,europe,air
D2 · top-10 airports by betweenness closed,67,251431.3942553309,europe,air
D2 · top-10 airports by betweenness closed,68,218747.83445172774,europe,air
D2 · top-10 airports by betweenness closed,69,190312.9335336138,europe,air
D2 · top-10 airports by betweenness closed,70,165574.38151717331,europe,air
D2 · top-10 airports by betweenness closed,71,144051.66766319962,europe,air
D2 · top-10 airports by betweenness closed,72,125326.74662394039,europe,air
D2 · top-10 airports by betweenness closed,73,109035.91799123131,europe,air
D2 · top-10 airports by betweenness closed,74,94862.76150363621,europe,air
D2 · top-10 airports by betweenness closed,75,82531.9906766478,europe,air
D2 · top-10 airports by betweenness closed,76,71804.10546061222,europe,air
D2 · top-10 airports by betweenness closed,77,62470.74005242398,europe,air
D2 · top-10 airports by betweenness closed,78,54350.61549067611,europe,air
D2 · top-10 airports by betweenness closed,79,47286.018412131554,europe,air
D2 · top-10 airports by betweenness closed,80,41139.73756830636,europe,air
D2 · top-10 airports by betweenness closed,81,35792.39859316277,europe,air
D2 · top-10 airports by betweenness closed,82,31140.14524912723,europe,air
D2 · top-10 airports by betweenness closed,83,27092.622109154352,europe,air
D2 · top-10 airports by betweenness closed,84,23571.219488092836,europe,air
D2 · top-10 airports by betweenness closed,85,20507.54653091923,europe,air
D2 · top-10 airports by betweenness closed,86,17842.102797450512,europe,air
D2 · top-10 airports by betweenness closed,87,15523.12253901994,europe,air
D2 · top-10 airports by betweenness closed,88,13505.569217206763,europe,air
D2 · top-10 airports by betweenness closed,89,11750.260733213145,europe,air
D2 · top-10 airports by betweenness closed,90,10223.108375575775,europe,air
D2 · top-10 airports by betweenness closed,91,8894.454702908428,europe,air
D2 · top-10 airports by betweenness closed,92,7738.4975002066985,europe,air
D2 · top-10 airports by betweenness closed,93,6732.788619240418,europe,air
D2 · top-10 airports by betweenness closed,94,5857.797968192488,europe,air
D2 · top-10 airports by betweenness closed,95,5096.534181232313,europe,air
D2 · top-10 airports by betweenness closed,96,4434.214599721383,europe,air
D2 · top-10 airports by betweenness closed,97,3857.978154625894,europe,air
D2 · top-10 airports by betweenness closed,98,3356.6355730638156,europe,air
D2 · top-10 airports by betweenness closed,99,2920.4520569299707,europe,air
D2 · top-10 airports by betweenness closed,100,2540.9582123064224,europe,air
D2 · top-10 airports by betweenness closed,101,2210.785557129647,europe,air
D2 · top-10 airports by betweenness closed,102,1923.5234120106675,europe,air
D2 · top-10 airports by betweenness closed,103,1673.5943944637656,europe,air
D2 · top-10 airports by betweenness closed,104,1456.1460981621062,europe,air
D2 · top-10 airports by betweenness closed,105,1266.9568532242552,europe,air
D2 · top-10 airports by betweenness closed,106,1102.3537370511576,europe,air
D2 · top-10 airports by betweenness closed,107,959.1412431918761,europe,air
D2 · top-10 airports by betweenness closed,108,834.5392227406071,europe,air
D2 · top-10 airports by betweenness closed,109,726.1288928787608,europe,air
D2 · top-10 airports by betweenness closed,110,631.8058638728572,europe,air
D2 · top-10 airports by betweenness closed,111,549.7392721655438,europe,air
D2 · top-10 airports by betweenness closed,112,478.33622580132067,europe,air
D2 · top-10 airports by betweenness closed,113,416.21087161447855,europe,air
D2 · top-10 airports by betweenness closed,114,362.15748337866705,europe,air
D2 · top-10 airports by betweenness closed,115,315.12704821926434,europe,air
D2 · top-10 airports by betweenness closed,116,274.20689653840265,europe,air
D2 · top-10 airports by betweenness closed,117,238.60297981801892,europe,air
D2 · top-10 airports by betweenness closed,118,207.62445209695386,europe,air
D2 · top-10 airports by betweenness closed,119,180.670255662928,europe,air
D2 · top-10 airports by betweenness closed,120,157.21745042834243,europe,air
D2 · top-10 airports by betweenness closed,121,136.8110603264403,europe,air
D2 · top-10 airports by betweenness closed,122,119.05523952928199,europe,air
D2 · top-10 airports by betweenness closed,123,103.60558692357814,europe,air
D2 · top-10 airports by betweenness closed,124,90.16245958261555,europe,air
D2 · top-10 airports by betweenness closed,125,78.4651553755146,europe,air
D2 · top-10 airports by betweenness closed,126,68.2868517357548,europe,air
D2 · top-10 airports by betweenness closed,127,59.430202297193205,europe,air
D2 · top-10 airports by betweenness closed,128,51.72350588294471,europe,air
